Date,Product,Quantity,Revenue
2025-08-05,Widget D,49,2303
2025-10-02,Widget A,38,1444
2025-09-18,Widget E,36,1080
2025-10-01,Widget B,21,903
2025-10-24,Widget B,38,1634
2025-03-05,Widget D,49,1470
2025-01-25,Widget E,14,546
2025-09-01,Widget D,36,432
2025-10-13,Widget D,21,987
2025-02-27,Widget A,35,1260
2025-09-05,Widget C,26,442
2025-04-15,Widget D,34,1258
2025-07-25,Widget B,12,360
2025-05-28,Widget B,13,507
2025-10-10,Widget E,19,361
2025-08-27,Widget B,36,1476
2025-11-14,Widget C,24,240
2025-03-14,Widget C,20,440
2025-01-07,Widget B,30,1110
2025-12-19,Widget B,49,2058
2025-05-01,Widget C,1,27
2025-01-08,Widget E,19,399
2025-11-27,Widget C,8,240
2025-05-24,Widget D,41,1025
2025-07-17,Widget E,40,640
2025-05-05,Widget C,49,539
2025-11-20,Widget A,1,38
2025-09-19,Widget A,34,1258
2025-09-13,Widget A,42,1932
2025-10-02,Widget A,27,405
2025-05-14,Widget D,2,44
2025-06-18,Widget C,30,1410
2025-07-14,Widget A,10,430
2025-12-07,Widget D,3,117
2025-08-11,Widget E,2,20
2025-04-27,Widget E,8,144
2025-08-26,Widget A,25,1150
2025-10-16,Widget D,13,312
2025-09-06,Widget C,18,846
2025-09-23,Widget A,14,616
2025-12-29,Widget D,8,384
2025-12-22,Widget B,28,896
2025-09-09,Widget E,50,1950
2025-12-13,Widget C,50,1300
2025-06-11,Widget B,42,1512
2025-05-20,Widget D,25,400
2025-01-21,Widget B,20,560
2025-04-13,Widget B,26,624
2025-01-28,Widget B,24,456
2025-05-10,Widget A,18,306
2025-04-01,Widget E,40,480
2025-09-29,Widget E,21,336
2025-11-07,Widget C,23,1127
2025-10-27,Widget E,40,1280
2025-08-15,Widget C,8,184
2025-08-18,Widget A,33,1353
2025-11-30,Widget B,41,779
2025-01-06,Widget A,43,1677
2025-12-16,Widget A,46,1886
2025-06-27,Widget E,49,1372
2025-10-12,Widget D,28,392
2025-07-01,Widget A,26,1118
2025-01-19,Widget E,13,572
2025-01-12,Widget B,22,968
2025-05-12,Widget A,1,12
2025-09-03,Widget A,19,304
2025-12-31,Widget C,24,408
2025-07-07,Widget E,27,1026
2025-08-12,Widget C,21,546
2025-02-22,Widget C,35,1540
2025-06-23,Widget D,36,1152
2025-06-12,Widget C,48,1440
2025-01-10,Widget D,13,273
2025-06-16,Widget A,28,756
2025-09-04,Widget D,2,48
2025-12-05,Widget A,8,144
2025-12-02,Widget D,11,132
2025-01-24,Widget D,24,720
2025-06-08,Widget D,24,360
2025-03-26,Widget E,34,578
2025-02-03,Widget A,14,154
2025-09-01,Widget B,30,360
2025-06-13,Widget E,47,1269
2025-02-03,Widget B,42,798
2025-11-24,Widget B,5,165
2025-11-19,Widget D,35,385
2025-12-23,Widget C,28,952
2025-09-20,Widget C,13,468
2025-07-17,Widget B,34,1666
2025-12-01,Widget E,15,315
2025-04-21,Widget B,5,190
2025-07-26,Widget B,47,470
2025-07-20,Widget C,24,1032
2025-09-12,Widget C,43,903
2025-03-10,Widget B,7,315
2025-02-19,Widget E,43,1204
2025-04-04,Widget D,37,1628
2025-09-01,Widget E,2,36
2025-12-04,Widget E,43,1376
2025-01-01,Widget D,29,1334
2025-11-26,Widget C,12,600
2025-02-06,Widget A,26,650
2025-12-27,Widget D,20,340
2025-10-28,Widget A,27,648
2025-04-04,Widget C,27,864
2025-09-08,Widget B,31,713
2025-09-08,Widget A,15,435
2025-03-05,Widget A,7,203
2025-11-04,Widget E,42,1596
2025-06-18,Widget D,29,1392
2025-04-06,Widget B,7,308
2025-12-23,Widget E,14,238
2025-06-21,Widget D,32,1600
2025-05-26,Widget D,12,384
2025-11-02,Widget E,28,924
2025-07-27,Widget D,45,1260
2025-05-13,Widget B,1,12
2025-03-17,Widget A,25,325
2025-05-11,Widget A,36,1188
2025-06-23,Widget E,25,375
2025-03-28,Widget E,16,288
2025-04-02,Widget B,47,893
2025-12-30,Widget E,30,1350
2025-03-08,Widget D,34,714
2025-05-30,Widget C,36,1152
2025-05-12,Widget E,14,602
2025-11-03,Widget A,49,1813
2025-09-04,Widget A,37,1258
2025-01-26,Widget E,9,135
2025-06-09,Widget D,27,1026
2025-08-16,Widget B,20,520
2025-09-26,Widget C,39,429
2025-03-22,Widget B,39,1950
2025-02-06,Widget D,8,232
2025-05-02,Widget D,24,432
2025-08-07,Widget B,50,1900
2025-07-15,Widget E,21,672
2025-05-16,Widget C,50,2200
2025-10-30,Widget A,18,270
2025-07-10,Widget E,43,903
2025-10-06,Widget C,2,96
2025-05-25,Widget C,3,93
2025-10-30,Widget E,35,1680
2025-12-24,Widget A,1,14
2025-12-14,Widget D,2,76
2025-09-26,Widget B,18,702
2025-10-23,Widget B,19,608
2025-10-30,Widget D,33,1221
2025-11-26,Widget A,24,1128
2025-02-10,Widget C,2,68
2025-08-27,Widget C,50,2250
2025-08-12,Widget A,4,168
2025-07-02,Widget B,16,592
2025-03-22,Widget B,4,76
2025-01-30,Widget E,13,247
2025-08-10,Widget E,7,238
2025-01-19,Widget E,4,144
2025-03-03,Widget A,49,1029
2025-08-30,Widget D,16,528
2025-09-12,Widget D,11,209
2025-03-25,Widget A,50,1700
2025-05-20,Widget D,11,341
2025-03-02,Widget E,9,171
2025-07-04,Widget A,18,720
2025-05-02,Widget B,22,770
2025-03-18,Widget B,37,1406
2025-02-10,Widget B,40,1920
2025-08-09,Widget C,12,132
2025-12-11,Widget E,33,693
2025-02-05,Widget B,45,450
2025-01-04,Widget E,28,532
2025-02-10,Widget B,33,660
2025-12-29,Widget B,3,108
2025-03-01,Widget B,23,782
2025-01-18,Widget C,30,1020
2025-06-29,Widget E,11,484
2025-08-02,Widget A,3,105
2025-01-17,Widget C,8,112
2025-05-30,Widget A,14,434
2025-09-19,Widget A,15,630
2025-01-01,Widget E,27,756
2025-05-10,Widget C,24,792
2025-03-03,Widget D,15,195
2025-10-26,Widget A,7,329
2025-02-18,Widget E,22,660
2025-10-13,Widget B,48,1632
2025-11-18,Widget E,42,1806
2025-11-24,Widget D,25,250
2025-09-23,Widget A,39,1755
2025-08-26,Widget C,37,1073
2025-01-23,Widget E,5,170
2025-09-04,Widget A,24,1008
2025-12-30,Widget B,34,1258
2025-12-25,Widget E,39,1638
2025-09-09,Widget C,47,1410
2025-11-23,Widget B,12,516
2025-03-13,Widget B,31,1054
2025-10-07,Widget B,26,1066
2025-05-01,Widget A,27,675
2025-08-01,Widget E,49,1078
2025-05-05,Widget B,32,608
2025-09-27,Widget B,1,23
2025-12-10,Widget B,47,987
2025-09-02,Widget D,39,1911
2025-02-20,Widget C,4,96
2025-11-17,Widget D,27,270
2025-02-26,Widget D,48,2256
2025-03-28,Widget B,8,392
2025-10-24,Widget E,2,76
2025-07-12,Widget A,11,253
2025-06-14,Widget D,46,506
2025-04-25,Widget B,39,1872
2025-08-07,Widget C,23,1127
2025-12-22,Widget C,11,396
2025-08-28,Widget C,45,1485
2025-09-03,Widget D,46,1840
2025-09-08,Widget B,33,1023
2025-12-29,Widget A,2,22
2025-02-03,Widget C,2,38
2025-06-08,Widget A,6,84
2025-10-26,Widget E,43,1720
2025-04-26,Widget B,21,777
2025-05-06,Widget E,46,1610
2025-11-19,Widget B,9,135
2025-01-22,Widget C,50,1700
2025-04-19,Widget E,6,90
2025-12-07,Widget C,8,392
2025-11-13,Widget B,11,330
2025-11-22,Widget C,39,1482
2025-07-10,Widget B,41,1517
2025-04-01,Widget B,43,602
2025-12-01,Widget C,8,160
2025-11-07,Widget B,17,238
2025-04-04,Widget A,8,112
2025-11-04,Widget B,8,120
2025-05-02,Widget D,6,180
2025-12-04,Widget C,11,308
2025-07-06,Widget D,48,1392
2025-06-13,Widget E,7,196
2025-09-23,Widget A,43,1290
2025-06-30,Widget C,40,1400
2025-01-21,Widget A,12,360
2025-06-16,Widget B,3,66
2025-12-24,Widget C,27,918
2025-03-21,Widget D,15,450
2025-02-01,Widget A,30,600
2025-09-07,Widget E,17,306
2025-02-17,Widget B,27,297
2025-10-09,Widget B,16,448
2025-12-24,Widget C,17,612
2025-10-04,Widget E,1,16
2025-05-04,Widget E,23,414
2025-03-21,Widget C,21,210
2025-06-02,Widget C,14,224
2025-09-08,Widget E,10,300
2025-04-07,Widget D,29,1160
2025-12-18,Widget A,49,588
2025-03-11,Widget C,4,132
2025-08-27,Widget D,30,660
2025-09-22,Widget C,4,112
2025-10-04,Widget E,3,135
2025-10-11,Widget D,40,760
2025-05-30,Widget D,43,602
2025-10-01,Widget B,41,1353
2025-03-16,Widget A,31,1302
2025-03-09,Widget B,47,1974
2025-07-02,Widget C,16,432
2025-04-11,Widget E,12,480
2025-08-27,Widget D,47,1175
2025-05-27,Widget B,26,1274
2025-04-29,Widget C,26,728
2025-04-10,Widget C,18,360
2025-10-06,Widget D,35,875
2025-10-16,Widget D,27,702
2025-06-21,Widget E,48,768
2025-06-10,Widget A,10,430
2025-09-18,Widget E,37,1850
2025-12-26,Widget B,6,78
2025-11-17,Widget E,50,1500
2025-12-19,Widget A,2,24
2025-09-17,Widget A,28,1372
2025-07-01,Widget B,40,760
2025-01-31,Widget A,6,210
2025-08-16,Widget E,19,817
2025-08-17,Widget D,47,1880
2025-08-11,Widget B,20,960
2025-04-23,Widget D,18,558
2025-12-10,Widget C,23,368
2025-05-09,Widget A,24,1032
2025-03-05,Widget A,21,672
2025-10-09,Widget D,20,240
2025-03-12,Widget D,11,253
2025-01-08,Widget E,28,1064
2025-03-05,Widget E,33,363
2025-03-24,Widget A,6,84
2025-06-12,Widget C,9,279
2025-01-28,Widget D,11,495
2025-11-09,Widget D,38,646
2025-09-24,Widget E,1,45
2025-12-13,Widget C,29,1131
2025-08-25,Widget E,42,1806
2025-09-21,Widget D,41,1763
2025-03-19,Widget B,14,644
2025-03-16,Widget C,1,33
2025-11-14,Widget D,5,205
2025-07-23,Widget E,16,160
2025-01-24,Widget E,44,1892
2025-07-09,Widget B,32,1344
2025-03-08,Widget A,34,1496
2025-09-30,Widget D,2,80
2025-07-09,Widget D,26,624
2025-05-14,Widget B,22,264
2025-12-12,Widget E,39,819
2025-12-30,Widget C,30,1440
2025-04-25,Widget D,16,464
2025-04-02,Widget E,38,1634
2025-07-28,Widget B,40,1400
2025-11-10,Widget D,48,912
2025-04-16,Widget D,47,2068
2025-10-01,Widget D,23,460
2025-01-19,Widget E,40,840
2025-01-03,Widget D,39,1482
2025-02-13,Widget A,45,450
2025-07-02,Widget D,15,270
2025-02-11,Widget E,42,1764
2025-06-16,Widget A,21,231
2025-04-26,Widget D,14,238
2025-10-25,Widget D,27,864
2025-08-09,Widget E,44,660
2025-03-18,Widget E,39,1014
2025-05-03,Widget C,48,1728
2025-01-15,Widget B,21,357
2025-07-09,Widget E,44,528
2025-04-06,Widget A,18,756
2025-12-30,Widget D,20,820
2025-04-20,Widget A,8,304
2025-06-03,Widget B,22,1056
2025-04-14,Widget E,9,261
2025-12-10,Widget E,44,1364
2025-03-21,Widget D,16,464
2025-09-01,Widget A,37,1517
2025-11-09,Widget C,7,301
2025-07-05,Widget A,21,966
2025-04-25,Widget D,43,1505
2025-05-27,Widget E,7,245
2025-05-12,Widget D,1,47
2025-08-06,Widget C,7,273
2025-05-06,Widget B,10,240
2025-12-10,Widget D,49,1372
2025-08-03,Widget E,39,1521
2025-02-28,Widget B,15,645
2025-08-19,Widget D,30,1440
2025-10-08,Widget C,19,323
2025-08-12,Widget E,27,459
2025-04-18,Widget E,50,1650
2025-10-08,Widget C,18,306
2025-08-17,Widget C,5,145
2025-12-14,Widget D,17,391
2025-11-07,Widget D,19,266
2025-07-24,Widget A,44,1628
2025-07-22,Widget C,18,252
2025-12-26,Widget A,13,286
2025-11-25,Widget E,31,961
2025-06-18,Widget B,13,182
2025-10-16,Widget A,47,1081
2025-08-06,Widget E,30,840
2025-06-03,Widget B,32,960
2025-11-30,Widget B,1,11
2025-10-02,Widget A,28,980
2025-10-04,Widget E,50,1750
2025-08-17,Widget A,18,522
2025-08-23,Widget A,3,96
2025-11-30,Widget C,12,600
2025-06-20,Widget B,42,546
2025-11-14,Widget C,48,1680
2025-12-02,Widget C,13,221
2025-04-07,Widget A,2,52
2025-05-13,Widget B,29,667
2025-01-13,Widget B,4,60
2025-02-04,Widget C,2,36
2025-05-05,Widget A,40,400
2025-04-29,Widget A,43,1462
2025-03-27,Widget D,10,470
2025-05-10,Widget C,22,638
2025-12-06,Widget C,25,425
2025-05-15,Widget E,29,870
2025-01-19,Widget B,35,700
2025-01-26,Widget B,8,224
2025-06-11,Widget D,27,1188
2025-06-07,Widget A,43,860
2025-01-05,Widget D,21,504
2025-06-23,Widget C,12,384
2025-11-08,Widget D,34,544
2025-08-10,Widget B,34,442
2025-12-20,Widget B,47,893
2025-02-24,Widget A,6,150
2025-10-26,Widget A,1,47
2025-02-15,Widget E,45,2250
2025-10-27,Widget C,49,1127
2025-08-28,Widget C,34,1224
2025-12-12,Widget E,3,72
2025-09-15,Widget C,8,368
2025-07-05,Widget B,23,621
2025-07-23,Widget E,50,1050
2025-07-29,Widget E,35,1190
2025-08-14,Widget D,48,1296
2025-10-16,Widget E,17,476
2025-03-04,Widget A,2,60
2025-11-25,Widget C,40,720
2025-06-02,Widget B,7,322
2025-11-12,Widget C,7,140
2025-12-26,Widget D,45,1665
2025-01-11,Widget B,4,124
2025-01-17,Widget B,13,351
2025-04-24,Widget D,22,682
2025-11-14,Widget B,26,702
2025-09-10,Widget B,11,528
2025-09-09,Widget D,8,216
2025-05-30,Widget E,46,2254
2025-09-21,Widget E,47,470
2025-02-25,Widget A,25,325
2025-07-03,Widget A,22,616
2025-07-23,Widget C,29,1102
2025-02-09,Widget B,32,992
2025-05-10,Widget D,15,735
2025-09-15,Widget D,1,13
2025-07-23,Widget C,6,108
2025-12-25,Widget B,3,117
2025-06-10,Widget B,19,836
2025-06-27,Widget E,10,320
2025-02-14,Widget E,21,525
2025-11-24,Widget A,31,992
2025-09-20,Widget E,34,408
2025-07-15,Widget D,48,1824
2025-10-24,Widget B,47,1363
2025-06-24,Widget B,38,798
2025-04-29,Widget B,21,315
2025-10-20,Widget E,22,418
2025-07-11,Widget B,37,1517
2025-10-30,Widget C,11,330
2025-03-30,Widget E,29,899
2025-03-01,Widget E,34,986
2025-09-08,Widget C,25,400
2025-08-30,Widget C,21,231
2025-07-14,Widget A,4,168
2025-01-07,Widget A,26,416
2025-12-18,Widget A,44,572
2025-01-23,Widget E,37,1073
2025-07-04,Widget D,44,1628
2025-06-17,Widget A,22,924
2025-09-26,Widget E,21,525
2025-07-24,Widget B,50,1350
2025-01-29,Widget D,44,836
2025-07-21,Widget B,6,114
2025-05-24,Widget D,19,741
2025-11-17,Widget E,23,552
2025-05-05,Widget D,12,540
2025-01-05,Widget E,47,1692
2025-02-25,Widget B,28,672
2025-12-06,Widget D,49,1372
2025-11-10,Widget C,45,1395
2025-05-31,Widget D,9,207
2025-05-24,Widget C,48,960
2025-12-24,Widget C,21,987
2025-06-08,Widget A,11,506
2025-03-01,Widget B,44,1892
2025-05-14,Widget D,34,952
2025-08-18,Widget A,26,1170
2025-01-12,Widget B,41,902
2025-06-09,Widget A,36,540
2025-10-06,Widget B,7,231
2025-03-19,Widget B,12,564
2025-06-18,Widget D,11,352
2025-09-28,Widget E,23,1150
2025-06-13,Widget B,25,1250
2025-07-04,Widget C,24,1080
2025-04-01,Widget E,44,1716
2025-08-29,Widget B,40,1160
2025-09-06,Widget D,19,551
2025-09-30,Widget A,15,150
2025-09-18,Widget C,10,460
2025-12-26,Widget E,29,667
2025-12-05,Widget B,30,660
2025-12-16,Widget C,34,1462
2025-10-14,Widget A,34,850
2025-12-21,Widget E,27,729
2025-08-05,Widget D,20,680
2025-06-02,Widget C,14,462
2025-03-31,Widget B,38,418
2025-03-18,Widget D,46,2116
2025-03-20,Widget C,44,1716
2025-11-29,Widget B,14,266
2025-01-03,Widget E,35,1015
2025-08-23,Widget B,47,1927
2025-06-14,Widget D,40,520
2025-05-11,Widget A,44,1672
2025-01-31,Widget D,5,50
2025-01-11,Widget B,23,368
2025-04-12,Widget A,17,323
2025-05-22,Widget B,6,270
2025-11-16,Widget D,46,1886
2025-11-10,Widget A,39,429
2025-10-05,Widget C,25,1025
2025-09-28,Widget B,43,1419
2025-11-17,Widget E,12,360
2025-05-04,Widget D,38,456
2025-07-30,Widget C,3,147
2025-06-30,Widget B,14,602
2025-11-15,Widget A,33,1089
2025-02-23,Widget B,1,23
2025-05-13,Widget E,34,1190
2025-09-02,Widget A,10,130
2025-03-25,Widget D,27,567
2025-12-07,Widget D,17,816
2025-12-01,Widget C,41,1025
2025-11-02,Widget D,44,1188
2025-05-05,Widget E,29,1218
2025-12-11,Widget A,31,1023
2025-10-12,Widget B,14,686
2025-11-03,Widget A,50,1450
2025-06-12,Widget E,50,1700
2025-02-19,Widget E,16,560
2025-08-28,Widget B,22,880
2025-09-13,Widget B,17,408
2025-04-03,Widget A,31,465
2025-05-25,Widget E,2,82
2025-03-27,Widget B,35,1750
2025-11-19,Widget B,48,2112
2025-05-15,Widget B,19,931
2025-10-28,Widget E,20,620
2025-01-21,Widget A,19,589
2025-11-20,Widget C,37,629
2025-11-19,Widget B,38,1520
2025-09-13,Widget B,18,756
2025-01-23,Widget A,34,1088
2025-03-22,Widget B,5,130
2025-11-18,Widget A,36,1152
2025-02-14,Widget D,30,840
2025-02-02,Widget D,1,27
2025-07-12,Widget B,36,504
2025-09-22,Widget E,3,66
2025-06-15,Widget B,35,980
2025-12-01,Widget D,8,208
2025-07-06,Widget A,13,546
2025-08-24,Widget E,22,682
2025-01-23,Widget B,3,54
2025-07-26,Widget D,21,1029
2025-03-31,Widget B,43,1032
2025-05-05,Widget B,42,1386
2025-03-28,Widget E,38,722
2025-08-13,Widget A,14,210
2025-09-12,Widget C,27,324
2025-10-08,Widget C,46,2254
2025-08-09,Widget D,2,68
2025-04-05,Widget E,43,817
2025-11-28,Widget C,48,960
2025-10-26,Widget E,4,160
2025-01-30,Widget D,2,60
2025-01-17,Widget E,4,172
2025-12-18,Widget D,44,2156
2025-11-12,Widget E,12,180
2025-06-12,Widget B,19,456
2025-09-01,Widget C,20,640
2025-10-05,Widget C,26,286
2025-08-01,Widget D,4,100
2025-10-14,Widget A,17,187
2025-09-20,Widget E,13,468
2025-08-08,Widget E,30,1260
2025-07-06,Widget D,46,966
2025-12-24,Widget A,31,589
2025-08-07,Widget D,38,874
2025-07-03,Widget D,30,1290
2025-03-22,Widget E,28,1064
2025-07-27,Widget B,14,546
2025-07-01,Widget B,37,1295
2025-04-13,Widget C,8,160
2025-10-17,Widget E,35,560
2025-12-15,Widget C,43,1720
2025-01-10,Widget B,46,1610
2025-01-25,Widget E,3,135
2025-02-03,Widget B,1,24
2025-06-15,Widget D,42,966
2025-12-03,Widget A,27,810
2025-10-02,Widget A,47,1175
2025-07-18,Widget A,24,528
2025-07-10,Widget B,50,700
2025-03-14,Widget A,9,261
2025-10-24,Widget A,50,2100
2025-02-22,Widget D,40,1440
2025-05-08,Widget A,48,1440
2025-10-11,Widget C,31,1550
2025-06-07,Widget E,12,168
2025-04-17,Widget C,11,143
2025-05-14,Widget B,30,840
2025-03-18,Widget C,34,1020
2025-05-05,Widget C,32,800
2025-05-12,Widget C,42,1638
2025-01-15,Widget B,2,32
2025-12-15,Widget A,22,748
2025-04-23,Widget B,50,1950
2025-07-10,Widget C,43,1419
2025-12-16,Widget E,14,336
2025-10-26,Widget A,7,336
2025-01-30,Widget A,5,180
2025-06-12,Widget B,29,1015
2025-03-30,Widget E,42,1554
2025-09-23,Widget E,40,1440
2025-06-20,Widget C,3,78
2025-11-15,Widget C,14,560
2025-04-01,Widget A,26,312
2025-11-20,Widget D,31,465
2025-02-02,Widget B,38,1444
2025-12-26,Widget E,15,615
2025-07-26,Widget A,26,910
2025-03-23,Widget D,23,920
2025-01-05,Widget E,20,560
2025-10-20,Widget B,26,1248
2025-04-27,Widget E,49,1911
2025-01-11,Widget B,13,585
2025-09-12,Widget D,2,64
2025-08-28,Widget C,13,247
2025-02-24,Widget E,31,868
2025-02-06,Widget B,38,950
2025-05-08,Widget C,39,975
2025-03-31,Widget D,22,418
2025-05-31,Widget B,2,82
2025-02-04,Widget B,47,1739
2025-04-10,Widget D,37,1443
2025-12-18,Widget B,19,551
2025-11-21,Widget A,23,1104
2025-02-11,Widget B,9,198
2025-09-23,Widget B,43,903
2025-08-15,Widget E,40,1720
2025-02-26,Widget E,13,286
2025-10-19,Widget C,37,1258
2025-06-25,Widget A,47,1739
2025-12-25,Widget B,32,768
2025-05-06,Widget B,47,658
2025-02-13,Widget D,11,352
2025-06-19,Widget C,22,858
2025-02-14,Widget D,44,1496
2025-03-27,Widget E,6,270
2025-07-20,Widget C,21,966
2025-11-21,Widget D,30,1470
2025-11-17,Widget D,40,1680
2025-06-13,Widget D,20,520
2025-05-06,Widget B,45,1755
2025-08-17,Widget A,48,1488
2025-07-20,Widget A,43,1548
2025-12-16,Widget E,29,290
2025-03-15,Widget A,45,990
2025-09-17,Widget C,12,432
2025-02-04,Widget B,44,748
2025-01-20,Widget E,22,352
2025-05-13,Widget E,23,920
2025-04-01,Widget C,41,1394
2025-12-24,Widget C,22,264
2025-05-09,Widget E,28,1232
2025-06-08,Widget E,46,552
2025-06-16,Widget C,42,1722
2025-02-04,Widget B,17,765
2025-04-08,Widget B,26,520
2025-10-27,Widget B,11,484
2025-01-31,Widget D,1,11
2025-04-22,Widget C,7,273
2025-04-29,Widget C,34,646
2025-02-05,Widget D,2,98
2025-05-01,Widget C,48,672
2025-06-24,Widget B,34,1258
2025-07-31,Widget D,44,1188
2025-04-04,Widget A,40,960
2025-07-23,Widget B,30,1080
2025-04-06,Widget B,18,540
2025-08-06,Widget D,5,115
2025-12-22,Widget A,33,528
2025-04-29,Widget A,22,1034
2025-02-11,Widget B,25,250
2025-03-23,Widget C,12,552
2025-10-08,Widget A,17,816
2025-02-24,Widget A,10,260
2025-10-13,Widget A,33,594
2025-01-27,Widget D,42,2100
2025-11-22,Widget A,17,663
2025-01-19,Widget B,19,570
2025-01-14,Widget D,11,484
2025-05-02,Widget D,49,2352
2025-11-16,Widget C,15,165
2025-04-25,Widget A,15,690
2025-05-05,Widget E,16,592
2025-11-11,Widget A,13,299
2025-03-27,Widget A,12,408
2025-12-31,Widget E,41,1435
2025-02-28,Widget C,38,1558
2025-04-17,Widget A,47,1504
2025-05-14,Widget C,35,1645
2025-03-24,Widget C,3,84
2025-07-08,Widget C,48,2256
2025-01-22,Widget C,25,450
2025-03-13,Widget C,28,1008
2025-11-20,Widget C,15,240
2025-05-16,Widget B,22,682
2025-12-03,Widget E,42,798
2025-07-25,Widget D,17,391
2025-01-15,Widget E,33,396
2025-07-09,Widget D,27,837
2025-09-23,Widget A,3,99
2025-07-19,Widget D,29,580
2025-05-26,Widget D,13,624
2025-01-18,Widget C,44,2068
2025-06-25,Widget B,35,385
2025-03-06,Widget D,32,1408
2025-02-19,Widget A,8,256
2025-07-28,Widget D,32,928
2025-03-06,Widget A,19,190
2025-04-26,Widget A,22,286
2025-12-27,Widget B,37,1443
2025-12-06,Widget C,11,506
2025-07-18,Widget E,15,255
2025-03-06,Widget D,6,168
2025-09-27,Widget D,29,899
2025-07-06,Widget D,35,1505
2025-01-03,Widget D,20,260
2025-08-31,Widget B,17,391
2025-02-07,Widget D,31,1426
2025-05-28,Widget B,25,525
2025-03-25,Widget E,11,286
2025-06-03,Widget A,33,1518
2025-12-21,Widget D,48,624
2025-05-15,Widget A,33,1023
2025-03-09,Widget E,3,132
2025-06-05,Widget C,26,416
2025-02-27,Widget B,50,700
2025-12-10,Widget D,16,720
2025-07-01,Widget C,15,360
2025-07-16,Widget C,10,310
2025-12-07,Widget C,22,990
2025-08-06,Widget C,30,1200
2025-08-04,Widget B,43,1591
2025-11-06,Widget B,40,1960
2025-02-27,Widget A,46,2024
2025-10-21,Widget C,32,864
2025-02-20,Widget E,15,675
2025-10-20,Widget D,48,1680
2025-09-13,Widget C,40,1400
2025-12-26,Widget B,30,720
2025-06-03,Widget C,21,798
2025-05-22,Widget E,14,434
2025-11-04,Widget C,42,1302
2025-12-12,Widget A,15,180
2025-11-17,Widget A,46,1472
2025-12-03,Widget E,34,1122
2025-04-09,Widget E,41,1271
2025-04-27,Widget D,5,250
2025-07-23,Widget C,10,250
2025-11-27,Widget C,12,324
2025-07-01,Widget B,16,800
2025-10-20,Widget E,10,290
2025-09-10,Widget B,40,960
2025-01-04,Widget C,32,352
2025-03-31,Widget E,33,660
2025-06-08,Widget C,43,1892
2025-07-23,Widget C,17,663
2025-09-03,Widget D,6,168
2025-12-09,Widget A,19,399
2025-02-21,Widget D,38,874
2025-04-08,Widget A,36,360
2025-10-11,Widget A,37,1813
2025-01-21,Widget D,4,156
2025-07-04,Widget A,7,175
2025-07-25,Widget E,38,1710
2025-10-14,Widget B,29,493
2025-04-25,Widget D,43,1032
2025-05-15,Widget D,10,330
2025-06-27,Widget E,39,1404
2025-10-09,Widget C,27,675
2025-01-19,Widget D,40,1720
2025-07-13,Widget C,27,405
2025-11-07,Widget C,44,748
2025-08-08,Widget D,48,816
2025-09-05,Widget D,13,468
2025-04-11,Widget C,34,612
2025-02-17,Widget B,18,378
2025-12-20,Widget C,23,1150
2025-07-24,Widget C,8,304
2025-02-18,Widget C,2,96
2025-04-04,Widget A,31,1519
2025-04-07,Widget C,33,1518
2025-04-10,Widget B,50,1300
2025-12-01,Widget C,12,348
2025-07-30,Widget E,5,65
2025-04-13,Widget B,25,575
2025-07-05,Widget D,33,1188
2025-06-14,Widget A,38,836
2025-01-13,Widget B,20,520
2025-02-27,Widget A,32,928
2025-01-28,Widget A,2,20
2025-07-24,Widget D,44,1848
2025-07-08,Widget A,22,528
2025-10-20,Widget D,30,840
2025-05-30,Widget C,39,1638
2025-02-23,Widget D,1,50
2025-10-11,Widget E,20,720
2025-04-20,Widget E,29,464
2025-10-16,Widget D,31,806
2025-07-15,Widget E,21,588
2025-09-02,Widget E,1,41
2025-07-19,Widget A,29,1102
2025-07-31,Widget E,19,950
2025-12-13,Widget E,19,437
2025-04-11,Widget C,11,363
2025-02-12,Widget A,6,264
2025-01-06,Widget B,2,78
2025-02-25,Widget D,11,374
2025-09-12,Widget C,11,418
2025-07-20,Widget E,12,420
2025-08-08,Widget C,1,40
2025-04-27,Widget A,29,1189
2025-01-21,Widget E,34,986
2025-12-23,Widget A,15,690
2025-08-28,Widget B,33,957
2025-12-17,Widget A,7,133
2025-10-08,Widget C,40,1920
2025-08-27,Widget B,32,640
2025-02-14,Widget D,14,700
2025-01-14,Widget E,40,1800
2025-03-14,Widget B,12,600
2025-11-08,Widget A,42,2100
2025-02-14,Widget E,44,2068
2025-11-05,Widget E,20,1000
2025-11-19,Widget C,9,396
2025-11-27,Widget B,27,1134
2025-05-21,Widget A,18,288
2025-02-08,Widget E,3,144
2025-03-13,Widget A,21,966
2025-07-03,Widget E,24,1056
2025-12-16,Widget B,38,1520
2025-01-06,Widget D,39,858
2025-04-18,Widget B,8,144
2025-09-09,Widget E,14,434
2025-11-07,Widget A,5,145
2025-04-09,Widget C,44,1496
2025-01-21,Widget B,1,40
2025-10-29,Widget A,32,1472
2025-03-25,Widget E,33,1485
2025-11-21,Widget B,28,924
2025-04-26,Widget E,2,76
2025-12-09,Widget E,38,1330
2025-12-25,Widget A,46,1012
2025-12-21,Widget D,11,418
2025-04-09,Widget B,35,455
2025-04-27,Widget D,9,279
2025-08-27,Widget E,38,1824
2025-04-16,Widget D,39,546
2025-07-15,Widget A,26,858
2025-05-30,Widget E,27,702
2025-06-08,Widget D,22,836
2025-05-29,Widget B,20,840
