Date,Product,Quantity,Revenue
2025-09-29,Widget A,6,84
2025-04-26,Widget B,31,403
2025-04-27,Widget C,17,833
2025-10-23,Widget C,49,833
2025-05-29,Widget D,6,228
2025-04-25,Widget D,25,850
2025-12-08,Widget E,1,40
2025-11-10,Widget E,38,1482
2025-04-15,Widget B,21,567
2025-06-19,Widget A,14,476
2025-04-17,Widget B,4,108
2025-11-08,Widget E,43,1548
2025-12-08,Widget E,21,693
2025-03-13,Widget D,48,2064
2025-02-02,Widget A,3,150
2025-01-06,Widget A,47,1034
2025-12-03,Widget E,34,1428
2025-06-05,Widget D,33,1419
2025-05-15,Widget E,6,156
2025-12-29,Widget B,3,36
2025-11-27,Widget B,22,968
2025-11-17,Widget B,40,1760
2025-04-10,Widget C,9,171
2025-12-09,Widget B,33,825
2025-03-26,Widget C,44,1188
2025-08-30,Widget D,7,154
2025-06-30,Widget D,48,2208
2025-05-21,Widget A,16,224
2025-06-07,Widget C,27,1323
2025-10-27,Widget C,24,648
2025-07-28,Widget B,21,525
2025-01-27,Widget C,42,1344
2025-03-08,Widget D,25,275
2025-12-10,Widget D,11,143
2025-11-13,Widget A,25,1025
2025-10-06,Widget A,44,440
2025-03-28,Widget C,22,352
2025-04-02,Widget B,43,1849
2025-04-04,Widget A,23,437
2025-07-26,Widget D,37,962
2025-06-22,Widget E,2,36
2025-12-28,Widget B,36,936
2025-03-15,Widget D,45,1665
2025-04-13,Widget D,31,620
2025-08-04,Widget B,8,272
2025-07-17,Widget B,26,676
2025-12-11,Widget E,45,585
2025-04-10,Widget B,46,2300
2025-06-04,Widget C,3,78
2025-09-30,Widget A,13,221
2025-04-24,Widget B,9,261
2025-12-22,Widget B,16,256
2025-03-27,Widget C,17,459
2025-05-11,Widget B,41,451
2025-12-13,Widget C,21,987
2025-03-11,Widget A,23,230
2025-02-08,Widget B,11,154
2025-08-30,Widget E,21,1008
2025-02-09,Widget A,22,638
2025-05-05,Widget A,21,441
2025-01-18,Widget C,42,546
2025-09-28,Widget B,20,920
2025-07-12,Widget D,36,1008
2025-02-18,Widget A,21,483
2025-11-26,Widget C,8,208
2025-03-19,Widget D,42,1638
2025-02-22,Widget A,13,312
2025-03-04,Widget E,47,1974
2025-05-29,Widget D,24,408
2025-05-26,Widget E,47,564
2025-08-03,Widget C,45,1935
2025-12-26,Widget E,35,735
2025-07-23,Widget D,37,962
2025-11-18,Widget B,49,539
2025-07-18,Widget C,33,462
2025-04-03,Widget A,30,1140
2025-11-21,Widget A,39,1950
2025-11-07,Widget E,1,32
2025-07-02,Widget D,11,176
2025-09-26,Widget E,33,1353
2025-06-01,Widget C,48,2160
2025-03-22,Widget E,28,364
2025-08-17,Widget D,7,280
2025-09-20,Widget D,18,738
2025-01-09,Widget C,48,672
2025-01-19,Widget C,43,1376
2025-06-16,Widget B,27,405
2025-05-02,Widget B,5,200
2025-02-21,Widget E,35,1225
2025-10-04,Widget C,11,176
2025-03-26,Widget B,31,837
2025-08-31,Widget D,36,504
2025-08-17,Widget C,6,288
2025-12-02,Widget B,21,966
2025-12-14,Widget A,17,255
2025-10-28,Widget B,13,260
2025-05-01,Widget B,10,460
2025-07-26,Widget A,34,782
2025-12-30,Widget C,46,644
2025-07-04,Widget D,27,675
2025-03-20,Widget A,10,130
2025-03-17,Widget D,24,624
2025-06-25,Widget E,50,1050
2025-10-17,Widget C,38,1786
2025-10-16,Widget B,49,2401
2025-01-12,Widget E,10,370
2025-12-07,Widget D,33,627
2025-04-17,Widget D,22,352
2025-08-30,Widget E,20,460
2025-05-30,Widget E,21,609
2025-05-27,Widget E,37,1850
2025-12-17,Widget A,41,984
2025-09-25,Widget A,41,1230
2025-09-28,Widget D,8,320
2025-04-21,Widget C,35,1470
2025-12-17,Widget B,46,2208
2025-01-25,Widget B,12,144
2025-04-06,Widget E,23,1035
2025-08-11,Widget E,46,598
2025-10-09,Widget D,47,1410
2025-10-26,Widget C,12,564
2025-02-07,Widget E,33,858
2025-08-06,Widget A,35,1050
2025-06-19,Widget D,36,648
2025-06-21,Widget C,2,88
2025-07-17,Widget B,7,217
2025-11-03,Widget A,42,966
2025-06-10,Widget C,37,740
2025-03-26,Widget C,29,1131
2025-08-19,Widget E,7,140
2025-05-24,Widget D,10,270
2025-11-30,Widget E,4,172
2025-10-20,Widget B,9,225
2025-05-26,Widget E,16,768
2025-03-24,Widget A,6,252
2025-08-19,Widget C,15,300
2025-12-25,Widget C,29,1102
2025-08-01,Widget C,18,522
2025-06-21,Widget C,22,352
2025-08-19,Widget A,48,2256
2025-08-15,Widget B,43,688
2025-01-08,Widget A,23,828
2025-12-13,Widget D,40,1360
2025-07-31,Widget C,23,1012
2025-01-01,Widget E,13,286
2025-09-23,Widget D,50,2400
2025-01-18,Widget E,16,560
2025-12-09,Widget B,14,294
2025-02-18,Widget D,26,780
2025-11-02,Widget A,4,148
2025-11-09,Widget A,42,1386
2025-02-06,Widget A,46,736
2025-12-10,Widget D,31,868
2025-01-23,Widget B,6,72
2025-01-06,Widget C,33,1551
2025-01-27,Widget D,33,891
2025-05-26,Widget B,15,600
2025-10-06,Widget D,23,1035
2025-04-04,Widget C,9,135
2025-02-06,Widget D,42,1806
2025-09-03,Widget A,37,629
2025-03-13,Widget B,8,240
2025-05-09,Widget D,10,400
2025-04-07,Widget C,13,351
2025-03-29,Widget E,37,518
2025-12-04,Widget B,20,760
2025-02-02,Widget C,43,731
2025-04-01,Widget C,34,1326
2025-02-03,Widget E,3,66
2025-09-15,Widget C,40,440
2025-06-09,Widget C,5,145
2025-09-03,Widget B,37,740
2025-11-21,Widget E,12,288
2025-03-07,Widget C,21,798
2025-12-15,Widget A,40,600
2025-04-20,Widget D,17,748
2025-10-11,Widget C,19,627
2025-03-04,Widget B,26,260
2025-09-30,Widget D,8,328
2025-11-01,Widget C,40,1720
2025-09-29,Widget A,40,1120
2025-07-02,Widget D,13,624
2025-05-22,Widget E,34,1156
2025-03-25,Widget C,23,759
2025-02-03,Widget A,20,720
2025-07-07,Widget B,13,468
2025-07-15,Widget D,31,1271
2025-06-17,Widget C,14,350
2025-12-29,Widget B,49,686
2025-02-04,Widget C,17,306
2025-01-16,Widget C,24,792
2025-08-21,Widget A,21,546
2025-09-11,Widget D,48,624
2025-06-27,Widget C,30,360
2025-03-31,Widget A,40,1360
2025-01-14,Widget E,10,300
2025-09-30,Widget A,20,400
2025-11-13,Widget C,27,999
2025-06-07,Widget B,25,300
2025-10-26,Widget D,47,1363
2025-03-14,Widget C,34,1020
2025-11-05,Widget D,24,888
2025-11-10,Widget B,17,323
2025-07-21,Widget C,46,1150
2025-11-05,Widget E,38,760
2025-09-30,Widget E,18,702
2025-01-19,Widget E,9,288
2025-07-15,Widget D,36,1008
2025-05-23,Widget E,48,912
2025-04-05,Widget D,18,756
2025-01-12,Widget A,43,1247
2025-09-05,Widget C,12,504
2025-11-10,Widget E,25,575
2025-10-26,Widget C,39,468
2025-10-10,Widget B,37,1702
2025-11-06,Widget B,50,850
2025-07-06,Widget A,9,270
2025-10-07,Widget D,2,50
2025-12-07,Widget E,48,576
2025-03-01,Widget E,7,112
2025-05-21,Widget C,49,1764
2025-12-28,Widget C,1,43
2025-09-28,Widget E,8,136
2025-10-01,Widget E,10,310
2025-12-19,Widget E,20,240
2025-01-04,Widget B,26,1170
2025-08-29,Widget D,18,540
2025-07-24,Widget D,22,506
2025-06-14,Widget E,16,400
2025-10-14,Widget A,25,425
2025-02-27,Widget E,32,384
2025-01-31,Widget C,48,1296
2025-06-27,Widget D,20,580
2025-01-21,Widget C,5,60
2025-09-26,Widget E,3,138
2025-06-15,Widget B,9,252
2025-03-29,Widget E,36,1764
2025-06-10,Widget E,48,1968
2025-11-07,Widget A,11,517
2025-05-22,Widget A,5,235
2025-02-09,Widget B,38,1102
2025-03-28,Widget B,43,688
2025-04-18,Widget B,14,392
2025-08-27,Widget B,43,774
2025-03-19,Widget A,15,630
2025-05-14,Widget A,25,275
2025-02-19,Widget A,21,630
2025-05-26,Widget C,24,528
2025-11-27,Widget C,13,312
2025-06-08,Widget A,9,396
2025-02-14,Widget E,26,884
2025-03-13,Widget C,44,1672
2025-03-19,Widget D,3,108
2025-05-21,Widget D,37,851
2025-07-26,Widget C,12,276
2025-07-24,Widget D,1,12
2025-09-22,Widget B,3,96
2025-03-27,Widget C,17,595
2025-01-10,Widget C,27,945
2025-07-30,Widget B,37,1406
2025-05-22,Widget D,32,1280
2025-04-04,Widget C,37,666
2025-05-10,Widget C,48,576
2025-10-05,Widget B,28,1400
2025-09-10,Widget D,45,1890
2025-01-27,Widget A,31,1333
2025-11-01,Widget C,21,714
2025-11-09,Widget C,45,2160
2025-04-19,Widget D,9,171
2025-08-15,Widget A,8,168
2025-04-29,Widget A,11,462
2025-08-23,Widget A,27,405
2025-07-18,Widget C,35,1610
2025-11-29,Widget C,17,459
2025-04-18,Widget E,17,510
2025-06-28,Widget C,33,1353
2025-02-09,Widget A,4,168
2025-11-23,Widget C,49,2352
2025-01-12,Widget A,45,1035
2025-06-15,Widget B,7,70
2025-05-24,Widget A,46,460
2025-09-22,Widget A,29,1334
2025-04-15,Widget A,6,180
2025-02-10,Widget E,26,650
2025-06-04,Widget C,32,1120
2025-09-23,Widget E,25,650
2025-12-11,Widget A,37,1295
2025-09-25,Widget E,10,450
2025-04-17,Widget E,33,561
2025-03-08,Widget D,7,91
2025-08-16,Widget B,4,140
2025-12-07,Widget D,45,630
2025-01-21,Widget A,50,500
2025-12-12,Widget C,6,222
2025-05-10,Widget D,46,2300
2025-09-03,Widget A,43,1118
2025-12-27,Widget B,5,60
2025-08-29,Widget A,48,1104
2025-07-28,Widget A,21,798
2025-10-18,Widget B,17,272
2025-08-28,Widget B,34,918
2025-05-21,Widget E,40,920
2025-04-23,Widget A,39,663
2025-02-10,Widget D,22,836
2025-03-22,Widget D,13,455
2025-04-02,Widget D,32,1440
2025-09-25,Widget D,21,924
2025-05-12,Widget B,42,714
2025-04-18,Widget B,43,645
2025-09-15,Widget B,44,528
2025-05-19,Widget D,29,1334
2025-04-13,Widget D,21,420
2025-12-27,Widget D,1,49
2025-08-31,Widget A,24,480
2025-06-03,Widget D,11,440
2025-12-01,Widget B,46,736
2025-10-26,Widget A,10,430
2025-06-01,Widget B,44,792
2025-12-13,Widget C,45,1350
2025-03-22,Widget D,10,460
2025-02-19,Widget C,27,945
2025-10-19,Widget C,40,1120
2025-07-25,Widget A,29,348
2025-04-24,Widget A,17,799
2025-11-04,Widget D,20,260
2025-02-01,Widget A,21,504
2025-06-03,Widget B,12,288
2025-05-24,Widget D,28,756
2025-11-15,Widget E,39,1287
2025-07-23,Widget D,23,230
2025-02-16,Widget B,43,1677
2025-11-05,Widget B,33,1023
2025-05-14,Widget E,11,242
2025-01-16,Widget E,31,682
2025-06-13,Widget A,38,836
2025-03-03,Widget D,26,754
2025-06-27,Widget C,35,840
2025-04-19,Widget A,14,196
2025-08-11,Widget B,2,80
2025-11-25,Widget E,32,1568
2025-07-27,Widget E,21,693
2025-07-02,Widget A,30,330
2025-08-16,Widget A,26,312
2025-10-27,Widget C,3,108
2025-06-25,Widget A,15,345
2025-09-18,Widget D,26,494
2025-08-22,Widget D,22,396
2025-11-20,Widget D,9,243
2025-12-06,Widget A,24,984
2025-05-25,Widget C,47,1081
2025-08-01,Widget C,33,1089
2025-02-10,Widget D,32,1504
2025-10-14,Widget C,43,2021
2025-10-11,Widget B,48,576
2025-08-15,Widget E,49,1127
2025-07-15,Widget A,32,960
2025-05-09,Widget B,48,528
2025-07-06,Widget B,18,684
2025-08-04,Widget A,43,1118
2025-11-30,Widget E,12,168
2025-01-03,Widget E,3,114
2025-10-09,Widget C,18,774
2025-04-25,Widget E,48,1680
2025-11-17,Widget A,50,2250
2025-09-09,Widget B,2,88
2025-05-13,Widget A,25,900
2025-06-24,Widget D,22,330
2025-12-21,Widget C,2,94
2025-03-17,Widget C,21,588
2025-01-22,Widget B,23,345
2025-07-19,Widget C,25,500
2025-12-29,Widget E,27,1080
2025-11-27,Widget A,30,1140
2025-08-25,Widget C,22,616
2025-10-06,Widget B,6,198
2025-02-09,Widget E,8,232
2025-07-03,Widget E,26,416
2025-11-07,Widget D,18,486
2025-01-23,Widget D,21,525
2025-05-18,Widget A,3,57
2025-04-14,Widget C,5,95
2025-05-15,Widget B,32,672
2025-03-19,Widget E,20,760
2025-08-17,Widget A,23,460
2025-10-16,Widget A,34,1156
2025-10-12,Widget A,10,200
2025-03-05,Widget A,37,888
2025-06-12,Widget D,36,1188
2025-11-28,Widget A,2,30
2025-10-25,Widget A,20,560
2025-10-29,Widget D,6,288
2025-02-07,Widget C,27,999
2025-01-26,Widget E,34,1326
2025-04-19,Widget C,45,1710
2025-05-10,Widget E,32,512
2025-07-29,Widget A,13,520
2025-09-15,Widget D,9,180
2025-08-08,Widget A,36,360
2025-09-19,Widget C,23,897
2025-05-19,Widget C,32,992
2025-03-10,Widget B,44,1012
2025-12-24,Widget E,41,1066
2025-07-05,Widget A,31,1519
2025-02-19,Widget A,37,1332
2025-06-13,Widget E,50,800
2025-10-14,Widget D,23,1127
2025-03-19,Widget E,4,84
2025-11-04,Widget E,50,2350
2025-05-29,Widget A,40,1760
2025-04-25,Widget C,4,172
2025-09-20,Widget D,29,493
2025-11-04,Widget A,29,1363
2025-04-03,Widget E,8,144
2025-04-29,Widget C,20,700
2025-07-29,Widget E,2,74
2025-06-17,Widget C,27,513
2025-12-31,Widget A,25,1175
2025-10-07,Widget D,19,627
2025-05-07,Widget D,13,650
2025-07-22,Widget A,49,1323
2025-10-25,Widget E,36,684
2025-12-17,Widget C,23,943
2025-08-03,Widget C,7,77
2025-02-12,Widget A,13,130
2025-11-08,Widget A,45,1935
2025-11-11,Widget E,22,1056
2025-05-09,Widget B,26,286
2025-01-26,Widget E,42,2058
2025-09-20,Widget E,38,1406
2025-03-31,Widget A,39,975
2025-02-12,Widget E,27,459
2025-05-10,Widget B,14,518
2025-08-15,Widget C,6,300
2025-11-15,Widget B,18,360
2025-01-23,Widget C,24,720
2025-06-06,Widget D,31,992
2025-04-07,Widget D,35,525
2025-09-13,Widget C,11,286
2025-09-15,Widget A,32,1312
2025-04-26,Widget E,39,1482
2025-06-13,Widget C,13,481
2025-09-29,Widget C,4,144
2025-09-27,Widget D,35,1085
2025-08-09,Widget D,2,44
2025-01-25,Widget A,11,462
2025-04-26,Widget C,2,74
2025-07-18,Widget A,22,242
2025-06-03,Widget C,29,1218
2025-03-25,Widget B,32,608
2025-08-16,Widget E,25,450
2025-09-07,Widget E,8,128
2025-05-08,Widget B,41,1476
2025-10-14,Widget B,5,110
2025-07-08,Widget A,6,192
2025-06-19,Widget A,44,1540
2025-03-21,Widget A,3,138
2025-03-23,Widget B,13,559
2025-05-10,Widget D,7,91
2025-10-27,Widget D,10,230
2025-07-30,Widget D,30,1080
2025-06-22,Widget A,8,168
2025-04-27,Widget D,32,416
2025-09-20,Widget C,43,645
2025-07-21,Widget C,4,48
2025-09-10,Widget B,39,1365
2025-03-13,Widget E,18,414
2025-09-30,Widget E,35,805
2025-04-05,Widget B,35,1400
2025-01-08,Widget B,27,972
2025-08-20,Widget E,13,416
2025-11-29,Widget A,15,630
2025-10-13,Widget C,4,76
2025-05-25,Widget D,3,75
2025-05-19,Widget B,28,308
2025-11-18,Widget E,20,860
2025-01-29,Widget C,14,448
2025-03-08,Widget A,38,570
2025-10-25,Widget E,12,192
2025-04-25,Widget E,31,310
2025-12-28,Widget A,10,370
2025-10-27,Widget C,1,19
2025-04-18,Widget C,42,966
2025-11-16,Widget C,17,459
2025-07-31,Widget D,9,279
2025-10-23,Widget E,3,141
2025-12-02,Widget C,25,900
2025-03-25,Widget E,39,1911
2025-07-24,Widget C,48,2304
2025-03-18,Widget E,39,819
2025-02-20,Widget B,42,1932
2025-11-27,Widget A,4,124
2025-08-03,Widget B,14,280
2025-05-22,Widget C,47,1081
2025-08-30,Widget C,2,50
2025-08-31,Widget B,30,1440
2025-12-17,Widget E,35,420
2025-09-17,Widget A,35,560
2025-08-31,Widget A,13,494
2025-07-18,Widget A,3,117
2025-12-10,Widget B,30,690
2025-06-10,Widget B,4,184
2025-02-09,Widget E,32,704
2025-11-19,Widget E,23,713
2025-01-20,Widget B,23,276
2025-06-14,Widget C,35,910
2025-08-04,Widget B,11,528
2025-09-15,Widget E,46,1012
2025-10-04,Widget D,6,276
2025-06-19,Widget B,38,1178
2025-09-28,Widget C,43,903
2025-01-16,Widget E,18,810
2025-10-17,Widget D,11,110
2025-10-07,Widget B,8,104
2025-09-25,Widget B,39,1521
2025-02-05,Widget E,46,1334
2025-12-31,Widget B,24,744
2025-05-03,Widget C,17,833
2025-08-15,Widget D,13,286
2025-02-21,Widget D,6,156
2025-08-16,Widget E,31,1023
2025-09-19,Widget B,13,624
2025-01-18,Widget E,26,1196
2025-07-07,Widget A,19,418
2025-01-14,Widget E,25,500
2025-05-03,Widget E,18,738
2025-09-08,Widget E,8,224
2025-03-14,Widget C,40,1880
2025-04-09,Widget A,44,836
2025-07-12,Widget E,41,656
2025-09-24,Widget A,48,720
2025-12-25,Widget A,47,1551
2025-06-01,Widget C,27,1134
2025-02-01,Widget D,6,120
2025-12-08,Widget E,15,450
2025-11-09,Widget B,30,1380
2025-06-16,Widget B,9,396
2025-12-03,Widget A,22,924
2025-01-01,Widget A,8,336
2025-05-29,Widget C,32,1088
2025-10-14,Widget B,45,1440
2025-06-21,Widget A,37,1258
2025-02-20,Widget B,50,2050
2025-10-21,Widget E,44,1144
2025-05-23,Widget B,45,1935
2025-07-11,Widget E,6,294
2025-11-21,Widget E,16,640
2025-12-30,Widget D,47,658
2025-08-06,Widget A,32,608
2025-08-04,Widget D,32,1056
2025-10-30,Widget E,9,378
2025-03-28,Widget A,18,792
2025-11-23,Widget A,44,2024
2025-11-23,Widget D,14,168
2025-12-23,Widget B,23,1035
2025-06-22,Widget A,8,336
2025-02-24,Widget E,43,1290
2025-04-18,Widget E,1,31
2025-04-29,Widget B,46,1794
2025-07-04,Widget E,47,658
2025-02-27,Widget C,24,480
2025-04-30,Widget C,30,1380
2025-05-23,Widget B,17,799
2025-01-11,Widget D,35,385
2025-03-19,Widget B,39,546
2025-07-08,Widget B,7,217
2025-02-05,Widget A,36,612
2025-04-29,Widget D,44,1628
2025-07-18,Widget D,10,210
2025-01-08,Widget B,5,150
2025-10-16,Widget E,16,800
2025-01-04,Widget C,1,18
2025-12-17,Widget B,41,984
2025-01-26,Widget C,29,1247
2025-07-29,Widget E,9,342
2025-01-15,Widget C,11,165
2025-09-26,Widget D,7,280
2025-10-17,Widget E,34,918
2025-03-03,Widget C,28,616
2025-04-15,Widget B,26,572
2025-02-20,Widget A,23,759
2025-02-09,Widget C,21,630
2025-07-28,Widget E,34,1462
2025-06-04,Widget A,32,352
2025-02-27,Widget B,49,1813
2025-10-13,Widget B,26,286
2025-06-12,Widget D,23,621
2025-04-23,Widget B,28,392
2025-12-26,Widget C,43,1806
2025-11-04,Widget B,12,276
2025-11-18,Widget D,46,1610
2025-08-02,Widget D,30,1050
2025-07-05,Widget D,37,1628
2025-11-19,Widget B,10,480
2025-01-19,Widget B,5,105
2025-12-17,Widget A,2,48
2025-03-16,Widget D,36,828
2025-12-09,Widget D,10,130
2025-10-28,Widget B,19,228
2025-07-21,Widget C,43,946
2025-05-15,Widget A,21,861
2025-03-16,Widget C,23,1127
2025-06-09,Widget A,36,972
2025-11-15,Widget C,15,315
2025-06-05,Widget C,24,456
2025-03-19,Widget E,37,888
2025-05-21,Widget D,23,1150
2025-11-07,Widget B,27,270
2025-10-20,Widget E,24,1080
2025-02-18,Widget E,27,1242
2025-08-30,Widget E,50,550
2025-02-23,Widget E,10,250
2025-06-13,Widget C,27,1269
2025-04-04,Widget C,6,126
2025-04-20,Widget C,38,1710
2025-09-26,Widget A,20,260
2025-11-19,Widget B,28,840
2025-09-11,Widget A,1,33
2025-07-09,Widget E,10,500
2025-09-17,Widget E,23,874
2025-02-01,Widget E,30,1290
2025-03-29,Widget C,45,1035
2025-08-29,Widget E,23,529
2025-04-05,Widget E,19,722
2025-08-22,Widget B,24,360
2025-01-19,Widget D,24,696
2025-06-14,Widget B,42,1680
2025-12-04,Widget E,15,270
2025-07-08,Widget A,8,88
2025-03-08,Widget A,9,162
2025-05-19,Widget A,32,864
2025-05-04,Widget E,21,399
2025-12-30,Widget A,7,119
2025-11-22,Widget D,50,1250
2025-09-20,Widget B,41,1107
2025-07-05,Widget A,35,1260
2025-12-30,Widget E,39,702
2025-03-14,Widget D,47,1739
2025-11-22,Widget D,4,160
2025-02-26,Widget C,7,294
2025-04-02,Widget B,47,1222
2025-03-11,Widget D,15,645
2025-01-23,Widget C,48,1872
2025-09-13,Widget D,38,798
2025-05-17,Widget C,46,782
2025-10-13,Widget A,3,108
2025-03-05,Widget D,35,1540
2025-11-11,Widget E,43,2064
2025-07-21,Widget C,6,258
2025-05-20,Widget D,20,400
2025-08-23,Widget B,47,1363
2025-06-15,Widget A,48,1248
2025-07-28,Widget A,38,1254
2025-01-16,Widget D,31,1395
2025-08-06,Widget C,12,324
2025-07-11,Widget A,30,960
2025-03-07,Widget E,8,168
2025-03-25,Widget E,46,1748
2025-06-30,Widget B,28,532
2025-04-10,Widget D,31,1178
2025-07-15,Widget B,31,992
2025-12-19,Widget C,5,225
2025-11-22,Widget C,23,943
2025-09-30,Widget D,14,462
2025-05-09,Widget A,40,1880
2025-12-28,Widget B,1,35
2025-09-08,Widget B,29,493
2025-06-19,Widget C,44,660
2025-08-18,Widget D,31,837
2025-07-28,Widget E,12,420
2025-08-31,Widget D,7,133
2025-02-20,Widget C,14,602
2025-07-06,Widget C,3,117
2025-12-09,Widget C,41,2050
2025-05-21,Widget D,22,1056
2025-12-25,Widget B,31,1426
2025-04-04,Widget B,25,1000
2025-06-29,Widget C,40,1240
2025-01-14,Widget D,4,108
2025-10-05,Widget D,32,1600
2025-05-22,Widget D,26,988
2025-01-16,Widget A,21,525
2025-05-07,Widget E,2,80
2025-10-09,Widget B,31,341
2025-05-25,Widget D,5,210
2025-01-28,Widget E,21,966
2025-03-08,Widget D,38,1520
2025-08-21,Widget B,12,276
2025-07-03,Widget B,48,1824
2025-07-26,Widget C,21,651
2025-11-24,Widget B,42,630
2025-02-07,Widget B,22,902
2025-11-12,Widget A,34,918
2025-10-23,Widget E,47,1316
2025-01-12,Widget C,3,90
2025-12-03,Widget D,37,518
2025-12-09,Widget E,17,663
2025-02-28,Widget E,10,240
2025-05-25,Widget A,7,147
2025-03-11,Widget B,23,483
2025-05-02,Widget B,14,196
2025-07-04,Widget A,34,1666
2025-02-27,Widget A,13,598
2025-12-10,Widget D,44,1540
2025-07-05,Widget B,25,275
2025-09-18,Widget D,12,312
2025-07-16,Widget E,32,1408
2025-06-20,Widget E,41,1353
2025-07-16,Widget E,27,810
2025-10-01,Widget D,26,910
2025-08-10,Widget D,8,296
2025-02-18,Widget D,8,80
2025-12-19,Widget B,4,96
2025-06-29,Widget C,41,1886
2025-12-30,Widget C,24,744
2025-03-19,Widget C,35,1330
2025-01-08,Widget E,34,1360
2025-09-30,Widget C,7,315
2025-09-20,Widget A,2,66
2025-10-29,Widget E,15,585
2025-06-26,Widget B,43,860
2025-12-28,Widget D,1,13
2025-09-11,Widget D,35,350
2025-01-04,Widget A,16,208
2025-08-13,Widget D,2,62
2025-06-05,Widget D,6,78
2025-01-22,Widget B,28,336
2025-10-06,Widget B,8,296
2025-10-14,Widget C,49,1960
2025-09-26,Widget A,34,986
2025-04-16,Widget D,7,161
2025-09-02,Widget B,30,1230
2025-08-05,Widget C,12,468
2025-10-07,Widget D,11,165
2025-10-31,Widget B,13,559
2025-07-10,Widget E,34,816
2025-02-18,Widget A,19,475
2025-11-17,Widget A,8,352
2025-12-11,Widget B,47,1457
2025-06-05,Widget E,31,899
2025-05-31,Widget D,6,240
2025-10-12,Widget E,46,2070
2025-10-28,Widget B,22,308
2025-12-18,Widget A,43,1849
2025-12-29,Widget C,25,425
2025-08-11,Widget B,34,1360
2025-03-05,Widget C,28,1008
2025-01-08,Widget A,4,124
2025-11-12,Widget A,29,783
2025-02-19,Widget A,39,1638
2025-11-03,Widget D,26,702
2025-12-15,Widget D,21,525
2025-11-16,Widget E,16,496
2025-10-04,Widget A,16,576
2025-12-01,Widget D,44,704
2025-06-26,Widget C,24,624
2025-09-03,Widget B,32,736
2025-11-12,Widget B,3,144
2025-10-29,Widget A,46,874
2025-09-29,Widget C,1,48
2025-12-14,Widget A,37,814
2025-12-01,Widget B,42,1386
2025-09-05,Widget B,7,91
2025-09-04,Widget E,11,341
2025-09-25,Widget D,37,1332
2025-06-29,Widget D,1,31
2025-03-15,Widget D,24,840
2025-11-15,Widget E,26,1274
2025-06-17,Widget A,40,1200
2025-08-03,Widget A,8,312
2025-11-26,Widget C,30,1260
2025-11-11,Widget D,34,1496
2025-01-09,Widget D,30,450
2025-10-15,Widget B,49,2352
2025-01-25,Widget C,2,24
2025-12-22,Widget B,14,294
2025-07-12,Widget B,39,1170
2025-04-23,Widget E,33,528
2025-01-28,Widget B,25,375
2025-03-19,Widget A,29,377
2025-12-28,Widget B,18,666
2025-11-20,Widget C,19,684
2025-03-07,Widget E,4,84
2025-05-08,Widget E,50,2300
2025-09-12,Widget B,50,1850
2025-05-14,Widget C,10,460
2025-02-10,Widget E,7,322
2025-03-05,Widget D,48,960
2025-07-14,Widget C,20,440
2025-08-09,Widget A,22,946
2025-02-16,Widget D,24,552
2025-06-01,Widget C,46,874
2025-09-18,Widget D,43,1204
2025-11-03,Widget B,5,195
2025-07-17,Widget B,47,1833
2025-01-20,Widget D,39,1287
2025-03-17,Widget C,3,99
2025-08-07,Widget B,27,918
2025-11-04,Widget D,48,1632
2025-10-20,Widget B,37,814
2025-01-04,Widget D,48,1680
2025-06-19,Widget D,47,564
2025-02-20,Widget C,11,121
2025-08-29,Widget B,30,960
2025-05-30,Widget A,19,209
2025-03-25,Widget C,50,1000
2025-10-20,Widget B,41,779
2025-01-13,Widget B,46,2300
2025-03-13,Widget D,12,264
2025-07-02,Widget E,29,957
2025-04-18,Widget A,33,1188
2025-06-19,Widget D,21,798
2025-09-18,Widget E,3,111
2025-03-19,Widget D,43,1204
2025-04-03,Widget B,21,609
2025-12-29,Widget A,12,288
2025-06-30,Widget E,30,540
2025-07-14,Widget E,29,551
2025-01-04,Widget B,30,900
2025-04-20,Widget D,32,1472
2025-12-10,Widget D,33,1122
2025-05-19,Widget B,7,329
2025-06-13,Widget A,6,264
2025-01-01,Widget D,15,285
2025-08-27,Widget D,23,1035
2025-09-28,Widget A,10,190
2025-01-11,Widget D,7,189
2025-06-05,Widget D,21,672
2025-04-27,Widget D,8,120
2025-03-22,Widget A,48,2208
2025-04-11,Widget D,34,1496
2025-05-23,Widget C,43,1376
2025-08-11,Widget B,9,450
2025-01-30,Widget C,48,672
2025-12-13,Widget D,2,62
2025-04-04,Widget D,10,250
2025-09-21,Widget D,47,1081
2025-08-28,Widget C,1,34
2025-01-18,Widget C,3,120
2025-05-07,Widget A,9,378
2025-02-22,Widget E,38,1064
2025-01-24,Widget B,46,736
2025-09-22,Widget C,5,70
2025-09-07,Widget B,39,1326
2025-03-30,Widget C,43,1505
2025-09-26,Widget E,40,1080
2025-04-11,Widget D,45,1935
2025-09-23,Widget B,10,340
2025-04-16,Widget C,9,396
2025-06-22,Widget B,43,473
2025-02-16,Widget E,48,1152
2025-02-26,Widget C,2,36
2025-10-20,Widget C,47,705
2025-04-11,Widget C,30,390
2025-11-17,Widget E,44,616
2025-03-28,Widget C,46,506
2025-05-08,Widget A,21,462
2025-10-05,Widget D,26,598
2025-03-21,Widget B,20,880
